SRCE_KEY,LVL1_KEY,LVL2_KEY,LVL3_KEY,ACCT_ID,ORG_ID,PROJ_ID,FY_CD,PD_NO,SUB_PD_NO,S_JNL_CD,POST_SEQ_NO,AMT,HRS,MODIFIED_BY,TIME_STAMP,ROWVERSION,COMPANY_ID
50,673,4309,0,0110-000,1.01,010803.000.002,2018,1,1,CR,1,-601538.65,0,49301.ISMAIL.MARMAR,2018-03-06,0,1
50,670,4295,0,0110-000,1.01,020101.004,2018,1,1,CR,1,-80309.44,0,49301.ISMAIL.MARMAR,2018-03-06,0,1
50,679,4335,0,0110-000,1.01,020103.003,2018,1,1,CR,1,-11977.68,0,49301.ISMAIL.MARMAR,2018-03-06,0,1
50,679,4337,0,0110-000,1.01,020108.001,2018,1,1,CR,1,-163751.65,0,49301.ISMAIL.MARMAR,2018-03-06,0,1
50,666,4284,0,0110-000,1.01,020110.001,2018,1,1,CR,1,-4184854.68,0,49301.ISMAIL.MARMAR,2018-03-06,0,1
50,655,4265,0,0110-000,1.01,020301.000,2018,1,1,CR,1,-66802.92,0,49301.ISMAIL.MARMAR,2018-03-06,0,1
50,671,4301,0,0110-000,1.01,020401.002.001,2018,1,1,CR,1,-26703.36,0,49301.ISMAIL.MARMAR,2018-03-06,0,1
50,667,4290,0,0110-000,1.01,020802.000,2018,1,1,CR,1,-35479.75,0,49301.ISMAIL.MARMAR,2018-03-06,0,1
50,678,4332,0,0110-000,1.01,020810.001.001.001.001,2018,1,1,CR,1,-29600,0,49301.ISMAIL.MARMAR,2018-03-06,0,1
50,682,4339,0,0110-000,1.01,020810.001.001.001.002,2018,1,1,CR,1,-7601.14,0,49301.ISMAIL.MARMAR,2018-03-06,0,1
50,667,4287,0,0110-000,1.01,020810.001.002.001.001,2018,1,1,CR,1,-31200,0,49301.ISMAIL.MARMAR,2018-03-06,0,1
50,682,4340,0,0110-000,1.01,020810.001.002.001.002,2018,1,1,CR,1,-5816.02,0,49301.ISMAIL.MARMAR,2018-03-06,0,1
50,697,4474,0,0100-010,1.01,,2017,1,1,CR,7,-3743.41,0,49301.ISMAIL.MARMAR,2018-03-06,0,1
50,697,4475,0,0210-018,1.01,,2017,1,1,CR,7,3743.41,0,49301.ISMAIL.MARMAR,2018-03-06,0,1
50,709,4554,0,0100-010,1.01,,2017,11,1,CR,7,-1890.4,0,49301.ISMAIL.MARMAR,2018-03-06,0,1
50,709,4555,0,0210-018,1.01,,2017,11,1,CR,7,1890.4,0,49301.ISMAIL.MARMAR,2018-03-06,0,1
50,710,4560,0,0100-010,1.01,,2017,12,1,CR,6,-6297.88,0,49301.ISMAIL.MARMAR,2018-03-06,0,1
50,710,4561,0,0210-018,1.01,,2017,12,1,CR,6,6297.88,0,49301.ISMAIL.MARMAR,2018-03-06,0,1
50,700,4500,0,0100-010,1.01,,2017,4,1,CR,11,-4714.38,0,49301.ISMAIL.MARMAR,2018-03-06,0,1
50,700,4501,0,0210-018,1.01,,2017,4,1,CR,11,4714.38,0,49301.ISMAIL.MARMAR,2018-03-06,0,1
50,701,4508,0,0100-010,1.01,,2017,5,1,CR,14,-1526.89,0,49301.ISMAIL.MARMAR,2018-03-06,0,1
50,701,4509,0,0210-018,1.01,,2017,5,1,CR,14,1526.89,0,49301.ISMAIL.MARMAR,2018-03-06,0,1
10,155,404,0,0295-000,1.01,,2017,10,1,RJE,1,-67801.9,0,49301.ISMAIL.MARMAR,2018-03-06,0,1
10,155,403,0,0836-000,1.01,000800.00F,2017,10,1,RJE,1,67801.9,0,49301.ISMAIL.MARMAR,2018-03-06,0,1
10,173,2889,0,0295-000,1.01,,2017,11,1,RJE,1,-67801.9,0,49301.ISMAIL.MARMAR,2018-03-06,0,1
10,173,2888,0,0836-000,1.01,000800.00F,2017,11,1,RJE,1,67801.9,0,49301.ISMAIL.MARMAR,2018-03-06,0,1
10,174,2893,0,0295-000,1.01,,2017,12,1,RJE,1,-67801.9,0,49301.ISMAIL.MARMAR,2018-03-06,0,1
10,174,2892,0,0836-000,1.01,000800.00F,2017,12,1,RJE,1,67801.9,0,49301.ISMAIL.MARMAR,2018-03-06,0,1
10,156,1013,0,0160-000,1.01,,2017,10,1,RJE,2,-1456.96,0,49301.ISMAIL.MARMAR,2018-03-06,0,1
10,156,1011,0,0160-020,1.01,,2017,10,1,RJE,2,-1555.88,0,49301.ISMAIL.MARMAR,2018-03-06,0,1
10,156,1008,0,0890-000,1.01,000800.00F,2017,10,1,RJE,2,1555.88,0,49301.ISMAIL.MARMAR,2018-03-06,0,1
10,156,1010,0,0890-000,1.01,000800.00M,2017,10,1,RJE,2,1456.96,0,49301.ISMAIL.MARMAR,2018-03-06,0,1
10,175,2897,0,0160-000,1.01,,2017,11,1,RJE,2,-1456.96,0,49301.ISMAIL.MARMAR,2018-03-06,0,1
10,175,2896,0,0160-020,1.01,,2017,11,1,RJE,2,-1555.88,0,49301.ISMAIL.MARMAR,2018-03-06,0,1
10,175,2894,0,0890-000,1.01,000800.00F,2017,11,1,RJE,2,1555.88,0,49301.ISMAIL.MARMAR,2018-03-06,0,1
10,175,2895,0,0890-000,1.01,000800.00M,2017,11,1,RJE,2,1456.96,0,49301.ISMAIL.MARMAR,2018-03-06,0,1
10,176,2901,0,0160-000,1.01,,2017,12,1,RJE,2,-1456.96,0,49301.ISMAIL.MARMAR,2018-03-06,0,1
10,176,2900,0,0160-020,1.01,,2017,12,1,RJE,2,-1555.88,0,49301.ISMAIL.MARMAR,2018-03-06,0,1
10,176,2898,0,0890-000,1.01,000800.00F,2017,12,1,RJE,2,1555.88,0,49301.ISMAIL.MARMAR,2018-03-06,0,1
10,176,2899,0,0890-000,1.01,000800.00M,2017,12,1,RJE,2,1456.96,0,49301.ISMAIL.MARMAR,2018-03-06,0,1
10,177,2905,0,0100-015,1.01,,2017,12,1,AJE,6,-950.41,0,49301.ISMAIL.MARMAR,2018-03-06,0,1
10,177,2903,0,0100-020,1.01,,2017,12,1,AJE,6,-12.97,0,49301.ISMAIL.MARMAR,2018-03-06,0,1
10,177,2904,0,0871-000,1.01,000800.00A,2017,12,1,AJE,6,963.38,0,49301.ISMAIL.MARMAR,2018-03-06,0,1
20,2858,11075,11075,2100-000,1.01,BP0000.000.001,2018,2,1,APV,7,10540,0,BADAWII,2018-03-19,0,1
24,2890,11248,4158,1100-000,1.01,010803.000.001.001.030,2018,2,1,APV,9,7360,64,BADAWII,2018-03-19,0,1
24,2889,11222,4131,1100-000,1.01,020301.000.002.001,2018,2,1,APV,9,3680,23,BADAWII,2018-03-19,0,1
24,2889,11221,4130,1100-000,1.01,020301.000.004.001,2018,2,1,APV,9,20160,144,BADAWII,2018-03-19,0,1
21,2953,0,0,0200-000,1.01,,2018,2,1,APV,10,-421330.64,0,BADAWII,2018-03-20,0,1
20,2901,11288,11288,0512-100,1.01,000501.000.008,2018,2,1,APV,10,15840,0,BADAWII,2018-03-20,0,1
20,2901,11280,11280,0512-100,1.01,000501.000.009,2018,2,1,APV,10,8360,0,BADAWII,2018-03-20,0,1
20,2897,11264,11264,0812-000,1.01,000800.00M,2018,2,1,APV,10,20873,0,BADAWII,2018-03-20,0,1
20,2904,11292,11292,0822-000,1.01,000800.00M,2018,2,1,APV,10,900,0,BADAWII,2018-03-20,0,1
24,2901,11277,4181,1100-000,1.01,010107.00B.003.010.003,2018,2,1,APV,10,880,16,BADAWII,2018-03-20,0,1
24,2901,11278,4182,1100-000,1.01,010107.00B.003.011.002,2018,2,1,APV,10,2200,40,BADAWII,2018-03-20,0,1
24,2901,11279,4183,1100-000,1.01,010107.01A.004.000.001,2018,2,1,APV,10,4400,80,BADAWII,2018-03-20,0,1
24,2950,11627,4210,1100-000,1.01,010201.000.001.001.001,2018,2,1,APV,10,69818.19,673.75,BADAWII,2018-03-20,0,1
24,2902,11289,4189,1100-000,1.01,010201.000.001.001.002,2018,2,1,APV,10,7410,78,BADAWII,2018-03-20,0,1
24,2899,11269,4173,1100-000,1.01,010201.000.001.004.001,2018,2,1,APV,10,30912,224,BADAWII,2018-03-20,0,1
24,2902,11290,4190,1100-000,1.01,010201.000.001.006.001,2018,2,1,APV,10,16966,146,BADAWII,2018-03-20,0,1
24,2953,11631,4213,1100-000,1.01,010604.000.002.002,2018,2,1,APV,10,8562.5,68.5,BADAWII,2018-03-20,0,1
20,2897,11265,11265,1100-999,1.01,010803.000.001.001.017,2018,2,1,APV,10,137.25,0,BADAWII,2018-03-20,0,1
24,2911,11307,4203,1100-000,1.01,010803.000.001.001.018,2018,2,1,APV,10,460.6,6,BADAWII,2018-03-20,0,1
24,2911,11308,4204,1100-000,1.01,010803.000.001.001.019,2018,2,1,APV,10,30538.6,372,BADAWII,2018-03-20,0,1
24,2911,11309,4205,1100-000,1.01,010803.000.001.001.020,2018,2,1,APV,10,21253.8,257,BADAWII,2018-03-20,0,1
24,2901,11276,4180,1100-000,1.01,010803.000.001.001.021,2018,2,1,APV,10,10115,173,BADAWII,2018-03-20,0,1
24,2909,11299,4198,1100-000,1.01,010803.000.001.001.022,2018,2,1,APV,10,37450,459,BADAWII,2018-03-20,0,1
24,2909,11297,4196,1100-000,1.01,010803.000.001.001.023,2018,2,1,APV,10,29345.6,296,BADAWII,2018-03-20,0,1
24,2898,11266,4170,1100-000,1.01,010803.000.001.001.025,2018,2,1,APV,10,12312,152,BADAWII,2018-03-20,0,1
24,2909,11300,4199,1100-000,1.01,010803.000.001.001.028,2018,2,1,APV,10,6480,72,BADAWII,2018-03-20,0,1
24,2901,11287,4188,1100-000,1.01,010803.000.001.001.030,2018,2,1,APV,10,6800,112,BADAWII,2018-03-20,0,1
24,2900,11273,4177,1100-000,1.01,010803.000.001.001.040,2018,2,1,APV,10,1280,16,BADAWII,2018-03-20,0,1
24,2900,11274,4178,1100-000,1.01,010803.000.001.001.042,2018,2,1,APV,10,4480,56,BADAWII,2018-03-20,0,1
24,2912,11312,4208,1100-000,1.01,020110.001.001.004.001,2018,2,1,APV,10,10488,152,BADAWII,2018-03-20,0,1
24,2953,11632,4214,1100-000,1.01,020110.001.001.004.003,2018,2,1,APV,10,17000,136,BADAWII,2018-03-20,0,1
24,2912,11311,4207,1100-000,1.01,020110.001.001.004.004,2018,2,1,APV,10,19203.6,287.5,BADAWII,2018-03-20,0,1
24,2897,11263,4169,1100-000,1.01,020110.001.003.PI6.001,2018,2,1,APV,10,19234,163,BADAWII,2018-03-20,0,1
24,2901,11283,4184,1100-000,1.01,020401.002.001,2018,2,1,APV,10,7480,136,BADAWII,2018-03-20,0,1
20,2915,11319,11319,1010-010,1.01,020810.003.001.001.002,2018,2,1,APV,10,150.5,0,BADAWII,2018-03-20,0,1
21,2873,0,0,0200-000,1.01,,2018,2,1,APV,11,-117000,0,BADAWII,2018-03-20,0,1
24,2873,11224,4133,1100-000,1.01,010803.000.001.001.001,2018,2,1,APV,11,14700,168,BADAWII,2018-03-20,0,1
24,2873,11106,4125,1100-000,1.01,010803.000.001.001.005,2018,2,1,APV,11,11900,136,BADAWII,2018-03-20,0,1
24,2873,11229,4138,1100-000,1.01,010803.000.001.001.017,2018,2,1,APV,11,5600,64,BADAWII,2018-03-20,0,1
24,2873,11238,4147,1100-000,1.01,010803.000.001.001.018,2018,2,1,APV,11,3555,39.5,BADAWII,2018-03-20,0,1
24,2873,11226,4135,1100-000,1.01,010803.000.001.001.019,2018,2,1,APV,11,20160,232,BADAWII,2018-03-20,0,1
30,995,3314,0,1000-100,1.01.01,010105.003.002.010.002,2016,4,1,LD,1,164.93,4,49301.ISMAIL.MARMAR,2016-06-02,0,1
30,995,3313,0,1000-100,1.01.01,010105.003.002.010.003,2016,4,1,LD,1,4351.86,101.5,49301.ISMAIL.MARMAR,2016-06-02,0,1
30,985,3284,0,1000-100,1.01.01,010105.003.002.010.004,2016,4,1,LD,1,9617.09,263.25,49301.ISMAIL.MARMAR,2016-06-02,0,1
30,995,3311,0,1000-100,1.01.01,010105.003.002.010.005,2016,4,1,LD,1,82.47,2,49301.ISMAIL.MARMAR,2016-06-02,0,1
30,995,3317,0,1000-100,1.01.01,010105.003.002.010.006,2016,4,1,LD,1,6293.08,173.5,49301.ISMAIL.MARMAR,2016-06-02,0,1
30,1006,3337,0,1000-100,1.01.01,010105.004.001.001,2016,4,1,LD,1,29126.36,598.5,49301.ISMAIL.MARMAR,2016-06-02,0,1
30,915,3053,0,1000-100,1.01.01,010105.004.001.003,2016,4,1,LD,1,167.45,4,49301.ISMAIL.MARMAR,2016-06-02,0,1
30,1001,3328,0,1000-100,1.01.01,010105.004.001.004,2016,4,1,LD,1,2755.67,72,49301.ISMAIL.MARMAR,2016-06-02,0,1
30,928,3100,0,1000-100,1.01.01,010106.001.006,2016,4,1,LD,1,3400.3,62.5,49301.ISMAIL.MARMAR,2016-06-02,0,1
30,968,3239,0,1000-100,1.01.01,010106.001.008.001,2016,4,1,LD,1,1589.89,30.5,49301.ISMAIL.MARMAR,2016-06-02,0,1
30,981,3271,0,1000-100,1.01.01,010106.001.008.002,2016,4,1,LD,1,16981.98,379,49301.ISMAIL.MARMAR,2016-06-02,0,1
30,952,3181,0,1000-100,1.01.01,010106.001.008.003,2016,4,1,LD,1,546.2,18,49301.ISMAIL.MARMAR,2016-06-02,0,1
30,1009,3343,0,1000-100,1.01.01,010106.001.008.004,2016,4,1,LD,1,5690.38,150,49301.ISMAIL.MARMAR,2016-06-02,0,1
30,1002,3331,0,1000-100,1.01.01,010106.001.008.005,2016,4,1,LD,1,22111.92,582,49301.ISMAIL.MARMAR,2016-06-02,0,1
30,921,3088,0,1000-100,1.01.01,010106.001.008.006,2016,4,1,LD,1,55.4,1.5,49301.ISMAIL.MARMAR,2016-06-02,0,1
30,1006,3338,0,1000-100,1.01.01,010106.001.011.001,2016,4,1,LD,1,447.37,8.5,49301.ISMAIL.MARMAR,2016-06-02,0,1
30,912,3037,0,1000-100,1.01.01,010106.001.011.003.002,2016,4,1,LD,1,105.34,3,49301.ISMAIL.MARMAR,2016-06-02,0,1
30,1001,3327,0,1000-100,1.01.01,010106.001.011.003.003,2016,4,1,LD,1,445,10,49301.ISMAIL.MARMAR,2016-06-02,0,1
30,971,3250,0,1000-100,1.01.01,010106.001.011.003.004,2016,4,1,LD,1,3367.45,52.5,49301.ISMAIL.MARMAR,2016-06-02,0,1
30,928,3102,0,1000-100,1.01.01,010106.001.011.003.005,2016,4,1,LD,1,297.07,7,49301.ISMAIL.MARMAR,2016-06-02,0,1
30,913,3048,0,1000-100,1.01.01,010106.001.011.005,2016,4,1,LD,1,107.31,3,49301.ISMAIL.MARMAR,2016-06-02,0,1
30,912,3033,0,1000-100,1.01.01,010106.001.011.009.001,2016,4,1,LD,1,491.57,14,49301.ISMAIL.MARMAR,2016-06-02,0,1
30,933,3115,0,1000-100,1.01.01,010106.001.011.009.002,2016,4,1,LD,1,40.25,1,49301.ISMAIL.MARMAR,2016-06-02,0,1
30,997,3319,0,1000-100,1.01.01,010106.001.011.009.003,2016,4,1,LD,1,6964.42,142,49301.ISMAIL.MARMAR,2016-06-02,0,1
30,1002,3330,0,1000-100,1.01.01,010106.001.011.009.004,2016,4,1,LD,1,3702.97,119,49301.ISMAIL.MARMAR,2016-06-02,0,1
30,960,3206,0,1000-100,1.01.01,010106.001.011.010.001,2016,4,1,LD,1,778.65,18.5,49301.ISMAIL.MARMAR,2016-06-02,0,1
30,981,3272,0,1000-100,1.01.01,010106.001.011.010.002,2016,4,1,LD,1,205.01,5,49301.ISMAIL.MARMAR,2016-06-02,0,1
30,968,3241,0,1000-100,1.01.01,010106.001.011.010.003,2016,4,1,LD,1,3553.33,90.5,49301.ISMAIL.MARMAR,2016-06-02,0,1
30,981,3276,0,1000-100,1.01.01,010106.001.011.010.004,2016,4,1,LD,1,1401.14,51,49301.ISMAIL.MARMAR,2016-06-02,0,1
30,1006,3339,0,1000-100,1.01.01,010108.000.001,2016,4,1,LD,1,21800.6,514.25,49301.ISMAIL.MARMAR,2016-06-02,0,1
30,974,3259,0,1000-100,1.01.01,010108.000.002,2016,4,1,LD,1,4092.09,73.5,49301.ISMAIL.MARMAR,2016-06-02,0,1
30,1001,3329,0,1000-100,1.01.01,010108.000.003,2016,4,1,LD,1,674.71,15,49301.ISMAIL.MARMAR,2016-06-02,0,1
30,919,3073,0,1000-100,1.01.01,010301.002.001,2016,4,1,LD,1,295.7,6,49301.ISMAIL.MARMAR,2016-06-02,0,1
30,955,3190,0,1000-100,1.01.01,010301.002.002,2016,4,1,LD,1,4380.08,90.5,49301.ISMAIL.MARMAR,2016-06-02,0,1
30,989,3293,0,1000-100,1.01.01,010602.000.001,2016,4,1,LD,1,22501.64,476.5,49301.ISMAIL.MARMAR,2016-06-02,0,1
30,990,3297,0,1000-100,1.01.01,010802.000.001,2016,4,1,LD,1,7377.48,128.75,49301.ISMAIL.MARMAR,2016-06-02,0,1
30,990,3298,0,1000-100,1.01.01,010802.000.002,2016,4,1,LD,1,2356.85,66,49301.ISMAIL.MARMAR,2016-06-02,0,1
30,1000,3324,0,1000-100,1.01.01,010802.000.003,2016,4,1,LD,1,1014.49,29,49301.ISMAIL.MARMAR,2016-06-02,0,1
30,990,3295,0,1000-100,1.01.01,010802.000.004,2016,4,1,LD,1,90.6,1.75,49301.ISMAIL.MARMAR,2016-06-02,0,1
30,1000,3323,0,1000-100,1.01.01,010802.000.005,2016,4,1,LD,1,19141.84,462.5,49301.ISMAIL.MARMAR,2016-06-02,0,1
30,990,3296,0,1000-100,1.01.01,010802.000.006,2016,4,1,LD,1,8058.85,210.5,49301.ISMAIL.MARMAR,2016-06-02,0,1
30,1000,3325,0,1000-100,1.01.01,010802.000.007,2016,4,1,LD,1,562.97,11,49301.ISMAIL.MARMAR,2016-06-02,0,1
30,990,3302,0,1000-100,1.01.01,010802.000.008,2016,4,1,LD,1,2405.03,75.5,49301.ISMAIL.MARMAR,2016-06-02,0,1
30,907,3020,0,1000-100,1.01.01,011101.001.001,2016,4,1,LD,1,264.18,10,49301.ISMAIL.MARMAR,2016-06-02,0,1
30,934,3118,0,1000-100,1.01.01,020101.001.004,2016,4,1,LD,1,5050.41,83.5,49301.ISMAIL.MARMAR,2016-06-02,0,1
30,966,3231,0,1000-100,1.01.01,020101.001.006,2016,4,1,LD,1,6082.09,137.5,49301.ISMAIL.MARMAR,2016-06-02,0,1
30,966,3232,0,1000-100,1.01.01,020101.001.009,2016,4,1,LD,1,1265.95,35,49301.ISMAIL.MARMAR,2016-06-02,0,1
30,999,3322,0,1000-100,1.01.01,020109.000.001,2016,4,1,LD,1,11250,187,49301.ISMAIL.MARMAR,2016-06-02,0,1
30,988,3291,0,1000-100,1.01.01,020401.000.001,2016,4,1,LD,1,10291.67,170,49301.ISMAIL.MARMAR,2016-06-02,0,1
30,998,3320,0,1000-100,1.01.01,020401.000.002,2016,4,1,LD,1,4208.33,88.5,49301.ISMAIL.MARMAR,2016-06-02,0,1
30,992,3305,0,1000-100,1.01.01,020701.000.001,2016,4,1,LD,1,2791.67,88,49301.ISMAIL.MARMAR,2016-06-02,0,1
30,946,3162,0,1000-100,1.01.01,020801.000.001,2016,4,1,LD,1,3635.88,52,49301.ISMAIL.MARMAR,2016-06-02,0,1
30,987,3290,0,1000-100,1.01.01,020804.000.001,2016,4,1,LD,1,6695.8,153.5,49301.ISMAIL.MARMAR,2016-06-02,0,1
30,1011,3347,0,2000-000,1.01.01,BP0000.000.001,2016,4,1,LD,1,15821.79,235.5,49301.ISMAIL.MARMAR,2016-06-02,0,1
30,917,3058,0,2000-000,1.01.01,BP0000.000.002,2016,4,1,LD,1,4912.1,96.5,49301.ISMAIL.MARMAR,2016-06-02,0,1
30,994,3309,0,2000-000,1.01.01,BP0000.004.001,2016,4,1,LD,1,1335.41,29.25,49301.ISMAIL.MARMAR,2016-06-02,0,1
30,1011,3345,0,2000-000,1.01.01,BP0000.005.001,2016,4,1,LD,1,8271.16,120.25,49301.ISMAIL.MARMAR,2016-06-02,0,1
31,1138,3757,0,0208-000,1.01,,2016,4,1,LD,2,-533205.76,-9936.5,49301.ISMAIL.MARMAR,2016-06-02,0,1
30,1132,3736,0,0240-000,1.01.01,000400.VAC,2016,4,1,LD,2,18558.31,335.25,49301.ISMAIL.MARMAR,2016-06-02,0,1
30,1078,3590,0,0404-000,1.01.01,000400.ADM,2016,4,1,LD,2,1892.73,24,49301.ISMAIL.MARMAR,2016-06-02,0,1
30,1136,3751,0,0410-000,1.01.01,000400.LWP,2016,4,1,LD,2,0,163.5,49301.ISMAIL.MARMAR,2016-06-02,0,1
30,1138,3743,0,0500-100,1.01.01,000501.000.002,2016,4,1,LD,2,16858.77,299,49301.ISMAIL.MARMAR,2016-06-02,0,1
30,1098,3638,0,0500-100,1.01.01,000501.000.003,2016,4,1,LD,2,20644.4,201.5,49301.ISMAIL.MARMAR,2016-06-02,0,1
30,1106,3661,0,0500-100,1.01.01,000501.000.004,2016,4,1,LD,2,362.32,6.75,49301.ISMAIL.MARMAR,2016-06-02,0,1
30,1101,3646,0,0500-100,1.01.01,000501.000.005.002,2016,4,1,LD,2,218.75,6,49301.ISMAIL.MARMAR,2016-06-02,0,1
30,1121,3705,0,0500-100,1.01.01,000501.000.005.003,2016,4,1,LD,2,5338.55,142,49301.ISMAIL.MARMAR,2016-06-02,0,1
30,1062,3534,0,0500-100,1.01.01,000501.000.005.004,2016,4,1,LD,2,388.68,5.5,49301.ISMAIL.MARMAR,2016-06-02,0,1
30,1078,3584,0,0500-100,1.01.01,000501.000.006,2016,4,1,LD,2,4460.81,58.5,49301.ISMAIL.MARMAR,2016-06-02,0,1
30,1029,3411,0,0500-100,1.01.01,000501.000.007,2016,4,1,LD,2,548.84,11,49301.ISMAIL.MARMAR,2016-06-02,0,1
30,1088,3757,0,0517-115,1.01,000501.000.003,2016,4,1,LD,2,525,0,49301.ISMAIL.MARMAR,2016-06-02,0,1
30,1134,3739,0,0800-000,1.01.01,000800.00A,2016,4,1,LD,2,8965.63,115.5,49301.ISMAIL.MARMAR,2016-06-02,0,1
30,1018,3368,0,0800-000,1.01.01,000800.00E,2016,4,1,LD,2,22250,160,49301.ISMAIL.MARMAR,2016-06-02,0,1
30,1056,3502,0,0800-000,1.01.01,000800.00F,2016,4,1,LD,2,619.27,20.5,49301.ISMAIL.MARMAR,2016-06-02,0,1
30,1056,3500,0,0800-000,1.01.01,000800.00H,2016,4,1,LD,2,1042.19,34.5,49301.ISMAIL.MARMAR,2016-06-02,0,1
30,1120,3703,0,0800-000,1.01.01,000800.00M,2016,4,1,LD,2,6809.22,164.5,49301.ISMAIL.MARMAR,2016-06-02,0,1
30,1056,3501,0,0800-000,1.01.01,000800.00R,2016,4,1,LD,2,513.54,17,49301.ISMAIL.MARMAR,2016-06-02,0,1
30,1099,3641,0,0800-000,1.01.01,000850.001.001,2016,4,1,LD,2,1562.5,40,49301.ISMAIL.MARMAR,2016-06-02,0,1
30,1130,3726,0,1000-000,1.01.01,010102.002.001.001,2016,4,1,LD,2,1895.83,56,49301.ISMAIL.MARMAR,2016-06-02,0,1
30,1065,3539,0,1000-000,1.01.01,010301.002.002,2016,4,1,LD,2,1797.14,33.5,49301.ISMAIL.MARMAR,2016-06-02,0,1
30,1061,3527,0,1000-000,1.01.01,010802.000.001,2016,4,1,LD,2,159.01,3,49301.ISMAIL.MARMAR,2016-06-02,0,1
30,1061,3526,0,1000-000,1.01.01,010802.000.005,2016,4,1,LD,2,3975.29,75,49301.ISMAIL.MARMAR,2016-06-02,0,1
30,1061,3528,0,1000-000,1.01.01,010802.000.007,2016,4,1,LD,2,106.01,2,49301.ISMAIL.MARMAR,2016-06-02,0,1
30,1054,3494,0,1000-000,1.01.01,020103.001.001,2016,4,1,LD,2,6066,80,49301.ISMAIL.MARMAR,2016-06-02,0,1
30,1119,3702,0,1000-000,1.01.01,020107.002.001,2016,4,1,LD,2,30080.99,592,49301.ISMAIL.MARMAR,2016-06-02,0,1
30,1078,3587,0,1000-100,1.01.01,010102.002.008.001,2016,4,1,LD,2,3619.23,49.75,49301.ISMAIL.MARMAR,2016-06-02,0,1
30,1120,3704,0,1000-100,1.01.01,010102.002.008.003,2016,4,1,LD,2,7089.04,157,49301.ISMAIL.MARMAR,2016-06-02,0,1
30,1043,3469,0,1000-100,1.01.01,010102.002.008.004,2016,4,1,LD,2,1795.05,61,49301.ISMAIL.MARMAR,2016-06-02,0,1
30,1047,3480,0,1000-100,1.01.01,010102.002.010.001,2016,4,1,LD,2,2048.44,42,49301.ISMAIL.MARMAR,2016-06-02,0,1
30,1047,3479,0,1000-100,1.01.01,010102.002.011.001,2016,4,1,LD,2,2194.76,45,49301.ISMAIL.MARMAR,2016-06-02,0,1
30,1048,3482,0,1000-100,1.01.01,010102.002.011.002,2016,4,1,LD,2,4934.79,80,49301.ISMAIL.MARMAR,2016-06-02,0,1
30,1045,3477,0,1000-100,1.01.01,010102.002.011.003,2016,4,1,LD,2,5369.21,98,49301.ISMAIL.MARMAR,2016-06-02,0,1
30,1022,3383,0,1000-100,1.01.01,010105.003.001.001,2016,4,1,LD,2,4256.99,59,49301.ISMAIL.MARMAR,2016-06-02,0,1
30,1111,3674,0,1000-100,1.01.01,010105.003.002.002.001,2016,4,1,LD,2,425.89,7.5,49301.ISMAIL.MARMAR,2016-06-02,0,1
30,1066,3547,0,1000-100,1.01.01,010105.003.002.002.002,2016,4,1,LD,2,45.43,1.25,49301.ISMAIL.MARMAR,2016-06-02,0,1
30,1111,3675,0,1000-100,1.01.01,010105.003.002.002.003,2016,4,1,LD,2,3206.32,50,49301.ISMAIL.MARMAR,2016-06-02,0,1
30,1111,3677,0,1000-100,1.01.01,010105.003.002.003.001,2016,4,1,LD,2,227.44,5,49301.ISMAIL.MARMAR,2016-06-02,0,1
30,1111,3678,0,1000-100,1.01.01,010105.003.002.003.002,2016,4,1,LD,2,90.93,2.25,49301.ISMAIL.MARMAR,2016-06-02,0,1
30,1066,3548,0,1000-100,1.01.01,010105.003.002.003.004,2016,4,1,LD,2,499.73,13.75,49301.ISMAIL.MARMAR,2016-06-02,0,1
30,1111,3676,0,1000-100,1.01.01,010105.003.002.003.005,2016,4,1,LD,2,45.5,1,49301.ISMAIL.MARMAR,2016-06-02,0,1
30,1111,3679,0,1000-100,1.01.01,010105.003.002.004.003,2016,4,1,LD,2,91,2,49301.ISMAIL.MARMAR,2016-06-02,0,1
30,1111,3682,0,1000-100,1.01.01,010105.003.002.005.001,2016,4,1,LD,2,636.97,14,49301.ISMAIL.MARMAR,2016-06-02,0,1
30,1111,3683,0,1000-100,1.01.01,010105.003.002.005.002,2016,4,1,LD,2,518.71,11.5,49301.ISMAIL.MARMAR,2016-06-02,0,1
30,1111,3681,0,1000-100,1.01.01,010105.003.002.005.003,2016,4,1,LD,2,272.99,6,49301.ISMAIL.MARMAR,2016-06-02,0,1
30,1111,3684,0,1000-100,1.01.01,010105.003.002.005.004,2016,4,1,LD,2,227.49,5,49301.ISMAIL.MARMAR,2016-06-02,0,1
30,1111,3680,0,1000-100,1.01.01,010105.003.002.005.005,2016,4,1,LD,2,91,2,49301.ISMAIL.MARMAR,2016-06-02,0,1
30,1081,3597,0,1000-100,1.01.01,010105.003.002.006.004,2016,4,1,LD,2,212.45,8,49301.ISMAIL.MARMAR,2016-06-02,0,1
30,1101,3647,0,1000-100,1.01.01,010105.003.002.007.002,2016,4,1,LD,2,799.79,19,49301.ISMAIL.MARMAR,2016-06-02,0,1
30,1066,3546,0,1000-100,1.01.01,010105.003.002.008.002,2016,4,1,LD,2,487.43,7.5,49301.ISMAIL.MARMAR,2016-06-02,0,1
30,1059,3512,0,1000-100,1.01.01,010105.003.002.009.001,2016,4,1,LD,2,431.82,9.5,49301.ISMAIL.MARMAR,2016-06-02,0,1
